rep	theta	fst1	fst2	b2_e1	b2_e2
16	0.12231507686425569	0.6	0.125	0.9666661218609396	0.031018768610603674
16	0.22874414718712846	0.6	0.25	0.9797274881999214	0.8220014392247416
16	0.22874414718712846	0.6	0.5	0.9797673195333743	0.9325498707729809
16	0.22874414718712846	0.6	0.125	0.9800869398870369	0.5047593312238484
16	0.4277795200213573	0.6	0.25	0.9876575534483484	0.9418805864916207
16	0.4277795200213573	0.6	0.5	0.9816076143718644	0.962457132737583
16	0.4277795200213573	0.6	0.125	0.9876028609538801	0.8543316810716353
16	0.8	0.6	0.25	0.9854965595940787	0.9739819987744346
16	0.8	0.6	0.5	0.014526277020853883	0.01441376449289198
16	0.8	0.6	0.125	0.9891432895896104	0.9576330025768302
17	0.010000000000000005	0.6	0.25	0.0020621705808420675	0.0017256968490585328
17	0.010000000000000005	0.6	0.5	0.20218579429778907	8.609783747627454e-05
17	0.010000000000000005	0.6	0.125	0.2759634998829525	7.435191690472827e-05
17	0.01870122253538597	0.6	0.25	0.7168245655471388	8.367810626137841e-05
17	0.01870122253538597	0.6	0.5	0.6496658058054295	0.0010377645211960898
17	0.01870122253538597	0.6	0.125	0.6946996458485042	0.001706437521471417
17	0.03497357243180281	0.6	0.25	0.8677612687656898	0.0007322067788639675
17	0.03497357243180281	0.6	0.5	0.8474900097224867	0.040114020131842155
17	0.03497357243180281	0.6	0.125	0.8688766364241655	6.682372462846602e-05
17	0.06540485609045843	0.6	0.25	0.922896736853414	0.0010862830403451159
17	0.06540485609045843	0.6	0.5	0.9188634138821252	0.6043006500970763
17	0.06540485609045843	0.6	0.125	0.9378475246301249	2.5541091850628253e-06
17	0.12231507686425569	0.6	0.25	0.9663400795039462	0.5868807914056784
17	0.12231507686425569	0.6	0.5	0.9517767838185499	0.8331052615809457
17	0.12231507686425569	0.6	0.125	0.9564492021095076	0.015024706896285841
17	0.22874414718712846	0.6	0.25	0.982050166527373	0.8234687736237368
17	0.22874414718712846	0.6	0.5	0.9794337800761673	0.9301982570003334
17	0.22874414718712846	0.6	0.125	0.9776301955400798	0.4006865400259328
17	0.4277795200213573	0.6	0.25	0.9858696396227999	0.9272244365302532
17	0.4277795200213573	0.6	0.5	0.9863145204958402	0.9669226413489289
17	0.4277795200213573	0.6	0.125	0.9887192923315413	0.8177895118763654
17	0.8	0.6	0.25	0.9865650055333993	0.9801242487715327
17	0.8	0.6	0.5	0.014644684294190606	0.014467369177014848
17	0.8	0.6	0.125	0.9894312338533156	0.9557230653617567
18	0.010000000000000005	0.6	0.25	0.31758187094682	0.002319590431469347
18	0.010000000000000005	0.6	0.5	0.11808091201739446	0.0014514636398423732
18	0.010000000000000005	0.6	0.125	0.07811121684593762	0.0001387853285044245
18	0.01870122253538597	0.6	0.25	0.6816031128950543	0.00023270805295220348
18	0.01870122253538597	0.6	0.5	0.6287063782044849	0.010193937933886505
18	0.01870122253538597	0.6	0.125	0.6770504306488666	0.0010252766873265215
18	0.03497357243180281	0.6	0.25	0.8490947452990377	6.614092457542422e-05
18	0.03497357243180281	0.6	0.5	0.8487366817804465	0.017260652586016938
18	0.03497357243180281	0.6	0.125	0.8438266976974453	0.0002926200997273684
18	0.06540485609045843	0.6	0.25	0.9321620908441027	0.0022480970125977337
18	0.06540485609045843	0.6	0.5	0.9254291989274428	0.45853954696993854
18	0.06540485609045843	0.6	0.125	0.9344115721952984	0.0037486910481041346
18	0.12231507686425569	0.6	0.25	0.966543660985222	0.5490696245289969
18	0.12231507686425569	0.6	0.5	0.9615394150676502	0.8506987637269148
18	0.12231507686425569	0.6	0.125	0.9606830633090521	0.013208701648857582
18	0.22874414718712846	0.6	0.25	0.9804650521378255	0.8371584380034063
18	0.22874414718712846	0.6	0.5	0.9797647139850836	0.9220424295253216
18	0.22874414718712846	0.6	0.125	0.980826706372522	0.3373034055488726
18	0.4277795200213573	0.6	0.25	0.9866353392315573	0.9387485269808589
18	0.4277795200213573	0.6	0.5	0.9862197878713711	0.9659086294016019
18	0.4277795200213573	0.6	0.125	0.988733136740644	0.8293075589744917
18	0.8	0.6	0.25	0.9814602106550396	0.9776612201452493
18	0.8	0.6	0.5	0.023747188762310495	0.023644967641657993
18	0.8	0.6	0.125	0.9882595377931168	0.9609532329281848
19	0.010000000000000005	0.6	0.25	0.1953702306093997	0.00011384817985560774
19	0.010000000000000005	0.6	0.5	0.03266547915325527	0.0011766463909762663
19	0.010000000000000005	0.6	0.125	0.26538337640172616	2.225849876397093e-05
19	0.01870122253538597	0.6	0.25	0.7022671200023387	6.825254721406965e-05
19	0.01870122253538597	0.6	0.5	0.6461057864370373	0.0008262285545383378
19	0.01870122253538597	0.6	0.125	0.704899202984565	7.530451797936614e-05
19	0.03497357243180281	0.6	0.25	0.8503919111255159	9.389588631803411e-05
19	0.03497357243180281	0.6	0.5	0.8485407862675048	0.018834295175734588
19	0.03497357243180281	0.6	0.125	0.8622018424869421	0.0005159848196699281
19	0.06540485609045843	0.6	0.25	0.9258232761291941	0.0006805481604850543
19	0.06540485609045843	0.6	0.5	0.9340520481814706	0.6262532009045501
19	0.06540485609045843	0.6	0.125	0.9377541653778748	0.0007818015672567762
19	0.12231507686425569	0.6	0.25	0.960392115089307	0.5342676733771967
19	0.12231507686425569	0.6	0.5	0.9594751186634678	0.8391865465877835
19	0.12231507686425569	0.6	0.125	0.9639986707166122	0.0506276436806893
19	0.22874414718712846	0.6	0.25	0.9841235923687304	0.8221925790446947
19	0.22874414718712846	0.6	0.5	0.9802140724726894	0.933425744698275
19	0.22874414718712846	0.6	0.125	0.9793943988209909	0.466515739153291
19	0.4277795200213573	0.6	0.25	0.9890232993245326	0.9368802622864302
19	0.4277795200213573	0.6	0.5	0.9828465494806278	0.9649536317307259
19	0.4277795200213573	0.6	0.125	0.9860155362103807	0.8703126084164489
19	0.8	0.6	0.25	0.9835027669504695	0.9729093105061652
19	0.8	0.6	0.5	0.005455866034804685	0.005468813001039935
19	0.8	0.6	0.125	0.9870029402508388	0.9628897260921744
20	0.010000000000000005	0.6	0.25	0.01710097104004721	0.0004555511239020342
20	0.010000000000000005	0.6	0.5	0.31236528508857686	3.304125839698908e-05
20	0.010000000000000005	0.6	0.125	0.2319860594101066	9.151740184945628e-05
20	0.01870122253538597	0.6	0.25	0.6634083247166133	0.0006145692679793636
20	0.01870122253538597	0.6	0.5	0.6527379464497998	0.004421729791182555
20	0.01870122253538597	0.6	0.125	0.6326113564844095	3.699081551015998e-06
20	0.03497357243180281	0.6	0.25	0.8483322127899754	1.933751802795224e-05
20	0.03497357243180281	0.6	0.5	0.8397445586223359	0.003539985085252832
20	0.03497357243180281	0.6	0.125	0.8538257177214591	3.644995298879205e-05
20	0.06540485609045843	0.6	0.25	0.9268444920696903	0.0009165746051984292
20	0.06540485609045843	0.6	0.5	0.9220418679493698	0.5302217942778814
20	0.06540485609045843	0.6	0.125	0.9266836463231284	0.0024964176303352197
20	0.12231507686425569	0.6	0.25	0.9628261148137859	0.48075396083840766
20	0.12231507686425569	0.6	0.5	0.9587791144851171	0.8399509585767245
20	0.12231507686425569	0.6	0.125	0.9660518087961244	0.011712299056763527
20	0.22874414718712846	0.6	0.25	0.9766809381396266	0.8207555421537746
20	0.22874414718712846	0.6	0.5	0.9797008694065987	0.9311469382414125
20	0.22874414718712846	0.6	0.125	0.9801149347475985	0.37553287494093957
20	0.4277795200213573	0.6	0.25	0.9874391484036298	0.9383732638216639
20	0.4277795200213573	0.6	0.5	0.9833864411274216	0.9621516880009926
20	0.4277795200213573	0.6	0.125	0.9880389729155149	0.8516084964364511
20	0.8	0.6	0.25	0.9864291287607952	0.975460581492585
20	0.8	0.6	0.5	0.07666885764588044	0.07647637280622632
20	0.8	0.6	0.125	0.9888502823901789	0.9560790661478621
