expFst1 expFst2 Rep M theta L D b2PC1 b2PC2 Fst1 Fst2
0.1 0.001 A4 1000 0.1 500 5e+05 0.960653621221452 0.0332215038553107 0.1569925 0.00137746
0.1 0.05 A4 1000 0.1 1000 1e+06 0.97385690002741 0.924411196515303 0.1707915 0.0877621
0.1 0.01 A4 1000 0.1 1000 1e+06 0.983505091466492 0.632488973980397 0.187703 0.0228101
0.1 0.005 A4 1000 0.1 1000 1e+06 0.978598274064182 0.198738239244812 0.1947915 0.0108691
0.1 0.001 A4 1000 0.1 1000 1e+06 0.983448926805449 0.0121734697696354 0.1776395 0.00209902
0.1 0.05 A4 1000 0.1 5000 5e+06 0.99517717844585 0.98770780845801 0.184249 0.0945902
0.1 0.01 A4 1000 0.1 5000 5e+06 0.995921925755975 0.92929312728222 0.179943 0.0197431
0.1 0.005 A4 1000 0.1 5000 5e+06 0.996374812384576 0.807186850784208 0.174436 0.0105199
0.1 0.001 A4 1000 0.1 5000 5e+06 0.997122949129013 0.0496475042593325 0.1949875 0.00214866
0.1 0.05 A4 1000 0.1 10000 1e+07 0.997738433807645 0.994190203037357 0.174978 0.096364
0.1 0.01 A4 1000 0.1 10000 1e+07 0.997881281010155 0.962854368877045 0.1805615 0.0195336
0.1 0.005 A4 1000 0.1 10000 1e+07 0.998248566049198 0.919951822354616 0.184345 0.00962394
0.1 0.001 A4 1000 0.1 10000 1e+07 0.998250468915966 0.00862253605062798 0.1852965 0.00219486
0.1 0.05 A4 1000 0.15 500 5e+05 0.942162200839644 0.860463598947878 0.1614555 0.0928623
0.1 0.01 A4 1000 0.15 500 5e+05 0.967074555381885 0.53679546315179 0.2071925 0.0217935
0.1 0.005 A4 1000 0.15 500 5e+05 0.970588364066638 0.225578227159671 0.16632 0.0135107
0.1 0.001 A4 1000 0.15 500 5e+05 0.964845113899024 0.00873286973130763 0.1723995 0.00112073
0.1 0.05 A4 1000 0.15 1000 1e+06 0.971667164388476 0.93864092897916 0.174952 0.0907417
0.1 0.01 A4 1000 0.15 1000 1e+06 0.984053722665061 0.74564132332435 0.1877555 0.0196839
0.1 0.005 A4 1000 0.15 1000 1e+06 0.984076493471787 0.503932639212018 0.202277 0.0118434
0.1 0.001 A4 1000 0.15 1000 1e+06 0.984981834369845 0.00142038053659798 0.1919995 0.00308447
0.1 0.05 A4 1000 0.15 5000 5e+06 0.995869412736911 0.988228549283734 0.1698005 0.0927582
0.1 0.01 A4 1000 0.15 5000 5e+06 0.997063614950984 0.946689865955691 0.19022 0.0201034
0.1 0.005 A4 1000 0.15 5000 5e+06 0.996644786526711 0.853863287999605 0.1791805 0.0102736
0.1 0.001 A4 1000 0.15 5000 5e+06 0.996826846416789 0.0238498735030302 0.190617 0.00263756
0.1 0.05 A4 1000 0.15 10000 1e+07 0.997759949568997 0.993856442394817 0.1814785 0.0979276
0.1 0.01 A4 1000 0.15 10000 1e+07 0.998178811811289 0.97466197521572 0.17835 0.020051
0.1 0.005 A4 1000 0.15 10000 1e+07 0.998360516304246 0.919090115651174 0.183201 0.0104659
0.1 0.001 A4 1000 0.15 10000 1e+07 0.998375185156651 0.0405916835290857 0.193049 0.00222588
0.1 0.05 A4 1000 0.2 500 5e+05 0.960884755871256 0.874618966611004 0.1944605 0.0986214
0.1 0.01 A4 1000 0.2 500 5e+05 0.973025902424242 0.657796354031219 0.2077405 0.0226668
0.1 0.005 A4 1000 0.2 500 5e+05 0.968646243449341 0.00206065068239794 0.1809155 0.00863709
0.1 0.001 A4 1000 0.2 500 5e+05 0.971327582508222 0.047961377646003 0.1897705 0.00223939
0.1 0.05 A4 1000 0.2 1000 1e+06 0.967510080114603 0.93471912288348 0.185438 0.106438
0.1 0.01 A4 1000 0.2 1000 1e+06 0.983333457906 0.827729472883248 0.181669 0.0207217
0.1 0.005 A4 1000 0.2 1000 1e+06 0.98231290473465 0.431344496604198 0.172247 0.00984296
0.1 0.001 A4 1000 0.2 1000 1e+06 0.985064053910046 0.00742420542089854 0.193733 0.00130512
0.1 0.05 A4 1000 0.2 5000 5e+06 0.995762142534171 0.987780453720195 0.175872 0.096937
0.1 0.01 A4 1000 0.2 5000 5e+06 0.996739469734761 0.942061472471808 0.179876 0.0197299
0.1 0.005 A4 1000 0.2 5000 5e+06 0.996964297634348 0.856214557783113 0.1739235 0.00915149
0.1 0.001 A4 1000 0.2 5000 5e+06 0.997180899494326 0.0375353748792968 0.182248 0.00192684
0.1 0.05 A4 1000 0.2 10000 1e+07 0.997435577915412 0.993421154884762 0.182805 0.0961113
0.1 0.01 A4 1000 0.2 10000 1e+07 0.998464200577801 0.968755552868103 0.186038 0.0182506
0.1 0.005 A4 1000 0.2 10000 1e+07 0.998535137274763 0.934687771553094 0.178965 0.00995625
0.1 0.001 A4 1000 0.2 10000 1e+07 0.99832953553915 0.370991845540734 0.1857785 0.00197686
0.1 0.05 A4 1000 0.25 500 5e+05 0.956514508086753 0.891529920731103 0.183898 0.128151
0.1 0.01 A4 1000 0.25 500 5e+05 0.966320981436366 0.641304888915832 0.162517 0.0223505
0.1 0.005 A4 1000 0.25 500 5e+05 0.967654652219613 0.432674800347782 0.20482 0.011042
0.1 0.001 A4 1000 0.25 500 5e+05 0.971094694255161 0.00680718755886431 0.181023 0.00236175
0.1 0.05 A4 1000 0.25 1000 1e+06 0.979091700386726 0.947935352981057 0.189796 0.0932442
0.1 0.01 A4 1000 0.25 1000 1e+06 0.982856342916516 0.775529800145961 0.1595225 0.0164161
0.1 0.005 A4 1000 0.25 1000 1e+06 0.983772036682015 0.554867601805913 0.1841995 0.0115119
0.1 0.001 A4 1000 0.25 1000 1e+06 0.983949117042436 0.00338330535693932 0.166059 0.0020669
0.1 0.05 A4 1000 0.25 5000 5e+06 0.996023316474008 0.988221718768036 0.1734075 0.099517
0.1 0.01 A4 1000 0.25 5000 5e+06 0.996625752729618 0.951954135892516 0.189141 0.0189184
0.1 0.005 A4 1000 0.25 5000 5e+06 0.996377587639617 0.908884357948681 0.1771475 0.0101756
0.1 0.001 A4 1000 0.25 5000 5e+06 0.997037406311665 0.00348780889610079 0.173175 0.00235073
0.1 0.05 A4 1000 0.25 10000 1e+07 0.997897962533472 0.994179127339478 0.181165 0.0918199
0.1 0.01 A4 1000 0.25 10000 1e+07 0.998307875777247 0.974184861474677 0.183281 0.019372
0.1 0.005 A4 1000 0.25 10000 1e+07 0.998454210886933 0.952111755733387 0.183785 0.0104763
0.1 0.001 A4 1000 0.25 10000 1e+07 0.998402579360926 0.0225779258097263 0.169958 0.0022274
0.1 0.05 A5 1000 0.05 500 5e+05 0.945875140706994 0.76825226559362 0.198014 0.0815016
0.1 0.01 A5 1000 0.05 500 5e+05 0.964370310022858 0.469227045754757 0.1921405 0.0267917
0.1 0.005 A5 1000 0.05 500 5e+05 0.957268454168536 0.00596619806031483 0.1737485 0.0124509
0.1 0.001 A5 1000 0.05 500 5e+05 0.957479410285275 0.0168296029407591 0.144422 0.000986115
0.1 0.05 A5 1000 0.05 1000 1e+06 0.968690695609149 0.903934699603858 0.1926295 0.0973805
0.1 0.01 A5 1000 0.05 1000 1e+06 0.983709504479554 0.570039220569308 0.1819345 0.0225459
0.1 0.005 A5 1000 0.05 1000 1e+06 0.977594488565467 0.0191177364945569 0.189932 0.0114201
0.1 0.001 A5 1000 0.05 1000 1e+06 0.977496567483138 0.0141677062099313 0.168944 3.15728e-05
0.1 0.05 A5 1000 0.05 5000 5e+06 0.993305661305669 0.977287922968666 0.174913 0.0932687
0.1 0.01 A5 1000 0.05 5000 5e+06 0.995757996234422 0.883481865479367 0.177545 0.0206658
0.1 0.005 A5 1000 0.05 5000 5e+06 0.996801644742574 0.64218800356693 0.175995 0.00991764
0.1 0.001 A5 1000 0.05 5000 5e+06 0.995874996396225 0.00560181106342145 0.1776215 0.00216511
0.1 0.05 A5 1000 0.05 10000 1e+07 0.997342387596586 0.99027591705632 0.18076 0.0914456
0.1 0.01 A5 1000 0.05 10000 1e+07 0.99809486419579 0.953921886128976 0.1827475 0.0219661
0.1 0.005 A5 1000 0.05 10000 1e+07 0.998119201025054 0.77477146931319 0.1844685 0.00981686
0.1 0.001 A5 1000 0.05 10000 1e+07 0.99797102288964 0.0351915722369878 0.1795425 0.00154878
0.1 0.05 A5 1000 0.1 500 5e+05 0.913930859512103 0.827973405638594 0.181157 0.111313
0.1 0.01 A5 1000 0.1 500 5e+05 0.968914009262759 0.200808570814126 0.189414 0.0126486
0.1 0.005 A5 1000 0.1 500 5e+05 0.9699368421221 0.165582499782311 0.1839885 0.0104642
0.1 0.001 A5 1000 0.1 500 5e+05 0.970082956292343 0.0235037154345781 0.1904295 0.00290083
0.1 0.05 A5 1000 0.1 1000 1e+06 0.978079665676387 0.922599919076423 0.2015765 0.0893252
0.1 0.01 A5 1000 0.1 1000 1e+06 0.984099790822116 0.740400422364536 0.1911655 0.017127
0.1 0.005 A5 1000 0.1 1000 1e+06 0.984531438525357 0.166114173106748 0.1864195 0.0083644
0.1 0.001 A5 1000 0.1 1000 1e+06 0.980282288831276 0.00759419594945986 0.191291 0.00256133
0.1 0.05 A5 1000 0.1 5000 5e+06 0.995304136681461 0.984038366886926 0.1848845 0.0973634
0.1 0.01 A5 1000 0.1 5000 5e+06 0.996067329930355 0.937512981216452 0.184975 0.0209504
0.1 0.005 A5 1000 0.1 5000 5e+06 0.99602059206247 0.77599777690217 0.179288 0.00986749
0.1 0.001 A5 1000 0.1 5000 5e+06 0.996559560218014 0.00488341328050493 0.175999 0.0016284
0.1 0.05 A5 1000 0.1 10000 1e+07 0.997832475570064 0.994092689941481 0.1787205 0.090041
0.1 0.01 A5 1000 0.1 10000 1e+07 0.998054773180397 0.962589841662557 0.183869 0.0208564
0.1 0.005 A5 1000 0.1 10000 1e+07 0.9982433931001 0.908348181451921 0.184835 0.011971
0.1 0.001 A5 1000 0.1 10000 1e+07 0.998122639225898 0.104175883806678 0.183523 0.00216724
0.1 0.05 A5 1000 0.15 500 5e+05 0.953784654089206 0.885087548514882 0.1723565 0.0774849
0.1 0.01 A5 1000 0.15 500 5e+05 0.951492583087689 0.420034720679833 0.1541715 0.0237586
0.1 0.005 A5 1000 0.15 500 5e+05 0.956623265333767 0.0390346235752908 0.139025 0.0117591
0.1 0.001 A5 1000 0.15 500 5e+05 0.974229088114007 0.000942003772604302 0.188417 0.00320922
0.1 0.05 A5 1000 0.15 1000 1e+06 0.972653316689962 0.931671534404091 0.1675345 0.0853819
0.1 0.01 A5 1000 0.15 1000 1e+06 0.98186345901759 0.749421421405968 0.1777795 0.0193328
0.1 0.005 A5 1000 0.15 1000 1e+06 0.980134010339864 0.488822824861076 0.1724985 0.0109707
0.1 0.001 A5 1000 0.15 1000 1e+06 0.984221338563629 0.0102705310948747 0.1839275 0.00150751
0.1 0.05 A5 1000 0.15 5000 5e+06 0.995050144700562 0.986970883292801 0.184151 0.0990156
0.1 0.01 A5 1000 0.15 5000 5e+06 0.995805163211197 0.932309380601929 0.1788475 0.020877
0.1 0.005 A5 1000 0.15 5000 5e+06 0.996675961209494 0.886055390217041 0.186367 0.0105401
0.1 0.001 A5 1000 0.15 5000 5e+06 0.997212414944571 0.000137737367030895 0.1827175 0.00142115
0.1 0.05 A5 1000 0.15 10000 1e+07 0.997451378207265 0.993810110930227 0.1813345 0.0981118
0.1 0.01 A5 1000 0.15 10000 1e+07 0.998379443276475 0.969378795504167 0.1860795 0.0203856
0.1 0.005 A5 1000 0.15 10000 1e+07 0.998496000355594 0.945571902181927 0.181106 0.0103229
0.1 0.001 A5 1000 0.15 10000 1e+07 0.99862366854482 0.0470639778209264 0.182412 0.0018401
0.1 0.05 A5 1000 0.2 500 5e+05 0.957977005836213 0.880371254178936 0.180122 0.0934009
0.1 0.01 A5 1000 0.2 500 5e+05 0.970571154916541 0.0917333001467891 0.176126 0.0229755
0.1 0.005 A5 1000 0.2 500 5e+05 0.966542119991323 0.144584569499492 0.1753925 0.011057
0.1 0.001 A5 1000 0.2 500 5e+05 0.973134593430284 0.013375956214579 0.18056 0.00177462
0.1 0.05 A5 1000 0.2 1000 1e+06 0.974505845540094 0.947074186256598 0.189231 0.104615
0.1 0.01 A5 1000 0.2 1000 1e+06 0.981655710770019 0.754717297287811 0.1657035 0.0199624
0.1 0.005 A5 1000 0.2 1000 1e+06 0.982924289501911 0.527090411349976 0.1609925 0.00796903
0.1 0.001 A5 1000 0.2 1000 1e+06 0.985088631600876 0.00664100937803244 0.1834305 0.00155527
0.1 0.05 A5 1000 0.2 5000 5e+06 0.9955141901329 0.988295597429722 0.1788265 0.0900946
0.1 0.01 A5 1000 0.2 5000 5e+06 0.996601135933898 0.946992271804816 0.1750795 0.0195564
0.1 0.005 A5 1000 0.2 5000 5e+06 0.996551399610545 0.872706823786141 0.1856255 0.00862588
0.1 0.001 A5 1000 0.2 5000 5e+06 0.996932606318208 0.042445888262974 0.189082 0.00201175
0.1 0.05 A5 1000 0.2 10000 1e+07 0.997996146019929 0.994400204338861 0.1823115 0.0985099
0.1 0.01 A5 1000 0.2 10000 1e+07 0.998326439098937 0.970261331269537 0.1779345 0.0201119
0.1 0.005 A5 1000 0.2 10000 1e+07 0.998385253325778 0.936681574795722 0.172325 0.00958405
0.1 0.001 A5 1000 0.2 10000 1e+07 0.998546623764795 0.0807497719593967 0.1872595 0.00194982
0.1 0.05 A5 1000 0.25 500 5e+05 0.956889052688156 0.878410617212852 0.1730685 0.0929022
0.1 0.01 A5 1000 0.25 500 5e+05 0.972725187090964 0.672125531399394 0.2021175 0.0221522
0.1 0.005 A5 1000 0.25 500 5e+05 0.965777781815085 0.044629093691167 0.192033 0.00889087
0.1 0.001 A5 1000 0.25 500 5e+05 0.975380114354973 1.18653963265615e-09 0.200176 0.0023473
0.1 0.05 A5 1000 0.25 1000 1e+06 0.983427100699911 0.951551031083953 0.1859355 0.101496
0.1 0.01 A5 1000 0.25 1000 1e+06 0.98196501402174 0.802179832034735 0.159947 0.0175885
0.1 0.005 A5 1000 0.25 1000 1e+06 0.983227040422673 0.391133029392722 0.203709 0.00919217
0.1 0.001 A5 1000 0.25 1000 1e+06 0.985724283233093 0.00685036510261301 0.184465 0.00136859
0.1 0.05 A5 1000 0.25 5000 5e+06 0.995946009574059 0.988839419375816 0.184405 0.102422
0.1 0.01 A5 1000 0.25 5000 5e+06 0.997066221417178 0.958121799490015 0.177736 0.0202863
0.1 0.005 A5 1000 0.25 5000 5e+06 0.996798916501403 0.894026241753766 0.1838605 0.0104207
0.1 0.001 A5 1000 0.25 5000 5e+06 0.996995404018724 0.123363746747052 0.1828135 0.00195535
0.1 0.05 A5 1000 0.25 10000 1e+07 0.997853352346907 0.994593583588813 0.179006 0.0947889
0.1 0.01 A5 1000 0.25 10000 1e+07 0.998440389809117 0.977936933261082 0.1835045 0.0207344
0.1 0.005 A5 1000 0.25 10000 1e+07 0.998368330564915 0.946917128718746 0.173109 0.0107568
0.1 0.001 A5 1000 0.25 10000 1e+07 0.998587843896969 0.210757172242217 0.1868065 0.00186409
0.1 0.05 A6 1000 0.05 500 5e+05 0.897669520340451 0.78130775106722 0.1743 0.0938357
0.1 0.01 A6 1000 0.05 500 5e+05 0.967611167899514 0.420650389498786 0.180511 0.0365472
0.1 0.005 A6 1000 0.05 500 5e+05 0.962763141585064 0.0648679843819648 0.2033995 0.0117033
0.1 0.001 A6 1000 0.05 500 5e+05 0.967321991662334 0.139132454753686 0.2073745 0.00551053
0.1 0.05 A6 1000 0.05 1000 1e+06 0.974639391495033 0.930135227897991 0.1907545 0.0984853
0.1 0.01 A6 1000 0.05 1000 1e+06 0.97008070174548 0.401978623128878 0.189706 0.0150858
0.1 0.005 A6 1000 0.05 1000 1e+06 0.969803935800242 0.11205814763096 0.179948 0.00665751
0.1 0.001 A6 1000 0.05 1000 1e+06 0.980347333035322 0.0281100021044636 0.1875565 0.00492539
0.1 0.05 A6 1000 0.05 5000 5e+06 0.996394007234651 0.98711675375282 0.1884915 0.0982188
0.1 0.01 A6 1000 0.05 5000 5e+06 0.996607001935301 0.903402274390245 0.174929 0.0191536
0.1 0.005 A6 1000 0.05 5000 5e+06 0.996301673297039 0.668471993208722 0.1860685 0.00857106
0.1 0.001 A6 1000 0.05 5000 5e+06 0.996128743532773 0.0172322880896739 0.180048 0.00202143
0.1 0.05 A6 1000 0.05 10000 1e+07 0.997098079573073 0.99196260497672 0.184229 0.0967714
0.1 0.01 A6 1000 0.05 10000 1e+07 0.998136310723218 0.962547183998645 0.184154 0.0197887
0.1 0.005 A6 1000 0.05 10000 1e+07 0.997492749994782 0.810743374039879 0.180021 0.0110838
0.1 0.001 A6 1000 0.05 10000 1e+07 0.998087840173158 0.241628986034467 0.1855085 0.0030221
0.1 0.05 A6 1000 0.1 500 5e+05 0.964082013629331 0.883182069030629 0.1829095 0.0998536
0.1 0.01 A6 1000 0.1 500 5e+05 0.966353426426891 0.471537540503237 0.197374 0.0203241
0.1 0.005 A6 1000 0.1 500 5e+05 0.962768206363705 0.160451755550427 0.1797805 0.0133113
0.1 0.001 A6 1000 0.1 500 5e+05 0.963608611940047 0.00503460589448987 0.1631375 0.00228586
0.1 0.05 A6 1000 0.1 1000 1e+06 0.976668031809242 0.928107883678274 0.175314 0.0908013
0.1 0.01 A6 1000 0.1 1000 1e+06 0.975864968351406 0.652609154202652 0.171736 0.0171422
0.1 0.005 A6 1000 0.1 1000 1e+06 0.984593344039588 0.249997847004635 0.1893375 0.0105462
0.1 0.001 A6 1000 0.1 1000 1e+06 0.974754150969974 0.0328940618524885 0.1826345 0.00163059
0.1 0.05 A6 1000 0.1 5000 5e+06 0.995106374797065 0.98049304959828 0.182053 0.0967037
0.1 0.01 A6 1000 0.1 5000 5e+06 0.996018287146855 0.933633728807618 0.1823905 0.0188516
0.1 0.005 A6 1000 0.1 5000 5e+06 0.996314664781202 0.848923358713937 0.178409 0.0105115
0.1 0.001 A6 1000 0.1 5000 5e+06 0.996401997538801 0.0104186094851281 0.1966175 0.00118478
0.1 0.05 A6 1000 0.1 10000 1e+07 0.997594086448649 0.990985905547563 0.1759935 0.0939256
0.1 0.01 A6 1000 0.1 10000 1e+07 0.9980032856161 0.96930225480162 0.179908 0.0191672
0.1 0.005 A6 1000 0.1 10000 1e+07 0.998460606148136 0.92433032001258 0.183148 0.0109515
0.1 0.001 A6 1000 0.1 10000 1e+07 0.998371620429348 0.0571872508788736 0.179625 0.00193062
0.1 0.05 A6 1000 0.15 500 5e+05 0.965122862472044 0.891374063528278 0.181686 0.090266
0.1 0.01 A6 1000 0.15 500 5e+05 0.96001968502119 0.383475979219279 0.153774 0.0142988
0.1 0.005 A6 1000 0.15 500 5e+05 0.965623444560924 0.0533735605180857 0.173906 0.00607246
0.1 0.001 A6 1000 0.15 500 5e+05 0.958890418545796 0.00723113668432117 0.1681295 0.00260438
0.1 0.05 A6 1000 0.15 1000 1e+06 0.972842309418239 0.950513902365907 0.1733595 0.110308
0.1 0.01 A6 1000 0.15 1000 1e+06 0.986547346835737 0.767192109486135 0.1824105 0.0232629
0.1 0.005 A6 1000 0.15 1000 1e+06 0.983947119835967 0.0358035640202497 0.1985925 0.00746418
0.1 0.001 A6 1000 0.15 1000 1e+06 0.984206431674125 0.006236734668593 0.211467 0.00217803
0.1 0.05 A6 1000 0.15 5000 5e+06 0.993188812103385 0.98525354538308 0.178285 0.094454
0.1 0.01 A6 1000 0.15 5000 5e+06 0.996567610460862 0.935425836499264 0.1734635 0.0184724
0.1 0.005 A6 1000 0.15 5000 5e+06 0.996360798877255 0.862153836123494 0.1829 0.0100146
0.1 0.001 A6 1000 0.15 5000 5e+06 0.996871431369238 0.0146000964933688 0.1942495 0.00179364
0.1 0.05 A6 1000 0.15 10000 1e+07 0.997814816374894 0.994451635635034 0.1773945 0.0953598
0.1 0.01 A6 1000 0.15 10000 1e+07 0.998320433022228 0.97239118476701 0.172698 0.019246
0.1 0.005 A6 1000 0.15 10000 1e+07 0.998180806169702 0.931232026845485 0.181703 0.00968494
0.1 0.001 A6 1000 0.15 10000 1e+07 0.998369947469347 0.254353590685154 0.183328 0.00192523
0.1 0.05 A6 1000 0.2 500 5e+05 0.963856978132865 0.900164725471937 0.183922 0.0921305
0.1 0.01 A6 1000 0.2 500 5e+05 0.968537096941311 0.00423817553406539 0.190014 0.0229159
0.1 0.005 A6 1000 0.2 500 5e+05 0.967757747905849 0.00855654292296926 0.1772075 0.00965524
0.1 0.001 A6 1000 0.2 500 5e+05 0.971600954557286 0.00943929152422532 0.2044565 0.000879275
0.1 0.05 A6 1000 0.2 1000 1e+06 0.979083958612098 0.936878268542076 0.1656495 0.0739049
0.1 0.01 A6 1000 0.2 1000 1e+06 0.984843840397062 0.728158351847417 0.182056 0.0214395
0.1 0.005 A6 1000 0.2 1000 1e+06 0.986049296085743 0.585481026374633 0.1730935 0.0103048
0.1 0.001 A6 1000 0.2 1000 1e+06 0.9840769489372 0.0248293463668505 0.1906565 0.00186902
0.1 0.05 A6 1000 0.2 5000 5e+06 0.996539826741163 0.98754385819493 0.185568 0.0970824
0.1 0.01 A6 1000 0.2 5000 5e+06 0.996421892111416 0.947405719981125 0.167399 0.0202238
0.1 0.005 A6 1000 0.2 5000 5e+06 0.99629837443383 0.865007045 0.172763 0.00983322
0.1 0.001 A6 1000 0.2 5000 5e+06 0.996898339090439 0.0404995395231994 0.187072 0.00237636
0.1 0.05 A6 1000 0.2 10000 1e+07 0.997840682907487 0.993284700653918 0.17795 0.09038
0.1 0.01 A6 1000 0.2 10000 1e+07 0.998465758383677 0.974035219900522 0.1825665 0.0195501
0.1 0.005 A6 1000 0.2 10000 1e+07 0.998231725104388 0.940135458793342 0.1745885 0.00951575
0.1 0.001 A6 1000 0.2 10000 1e+07 0.998589122772336 0.113746483660147 0.1825195 0.00190129
0.1 0.05 A6 1000 0.25 500 5e+05 0.964912345448101 0.888342471911565 0.1869985 0.0892269
0.1 0.01 A6 1000 0.25 500 5e+05 0.968137567435848 0.550317140834048 0.1893825 0.0154206
0.1 0.005 A6 1000 0.25 500 5e+05 0.962160109126165 0.427149037821474 0.162785 0.0103237
0.1 0.001 A6 1000 0.25 500 5e+05 0.971225480791627 0.00776364268845848 0.1870895 0.00231159
0.1 0.05 A6 1000 0.25 1000 1e+06 0.978910999444137 0.945389778988234 0.1572055 0.0870427
0.1 0.01 A6 1000 0.25 1000 1e+06 0.983811511086202 0.826775137173725 0.17055 0.0186485
0.1 0.005 A6 1000 0.25 1000 1e+06 0.986651356006205 0.230605647440486 0.1884315 0.00901419
0.1 0.001 A6 1000 0.25 1000 1e+06 0.983479415057496 0.00238048118399182 0.1787515 0.00227268
0.1 0.05 A6 1000 0.25 5000 5e+06 0.995950032636546 0.988955772321956 0.1762985 0.0920283
0.1 0.01 A6 1000 0.25 5000 5e+06 0.996691398697242 0.955683099784325 0.1638215 0.0181419
0.1 0.005 A6 1000 0.25 5000 5e+06 0.997063340981725 0.892534028094864 0.1926795 0.0101009
0.1 0.001 A6 1000 0.25 5000 5e+06 0.997026566572718 0.0517810967801143 0.1754615 0.00218877
0.1 0.05 A6 1000 0.25 10000 1e+07 0.997936916103031 0.993839458218136 0.1782915 0.0946106
0.1 0.01 A6 1000 0.25 10000 1e+07 0.99840836964368 0.974599050407761 0.17837 0.0198509
0.1 0.005 A6 1000 0.25 10000 1e+07 0.998476004454504 0.937779263555851 0.1883275 0.00960906
0.1 0.001 A6 1000 0.25 10000 1e+07 0.998491493247061 0.521667814934191 0.182161 0.00173437
0.1 0.05 A7 1000 0.05 500 5e+05 0.954138978133243 0.837106150375937 0.1881665 0.0864504
0.1 0.01 A7 1000 0.05 500 5e+05 0.9561818891115 0.288177318403229 0.201816 0.0118262
0.1 0.005 A7 1000 0.05 500 5e+05 0.968541216613138 0.00235942792698973 0.1855735 0.00669045
0.1 0.001 A7 1000 0.05 500 5e+05 0.962993525405498 0.0077672930871762 0.190153 -0.00105938
0.1 0.05 A7 1000 0.05 1000 1e+06 0.96658725392917 0.887770529766245 0.186549 0.0814577
0.1 0.01 A7 1000 0.05 1000 1e+06 0.986234529858752 0.429841634580726 0.215203 0.0158167
0.1 0.005 A7 1000 0.05 1000 1e+06 0.981881700971731 0.0808356189774024 0.195479 0.016182
0.1 0.001 A7 1000 0.05 1000 1e+06 0.972643968668331 0.0117200802754164 0.1868385 0.00205005
0.1 0.05 A7 1000 0.05 5000 5e+06 0.994223308964555 0.97700125751048 0.181866 0.0929185
0.1 0.01 A7 1000 0.05 5000 5e+06 0.994631947416794 0.92459084382722 0.1908855 0.0217757
0.1 0.005 A7 1000 0.05 5000 5e+06 0.996832400705085 0.799007170807923 0.186062 0.0104941
0.1 0.001 A7 1000 0.05 5000 5e+06 0.996786253394658 0.0379804450348865 0.1848715 0.00223924
0.1 0.05 A7 1000 0.05 10000 1e+07 0.99721343898966 0.991324930178 0.1819305 0.0973086
0.1 0.01 A7 1000 0.05 10000 1e+07 0.998331405078221 0.949543203016717 0.1878395 0.0203369
0.1 0.005 A7 1000 0.05 10000 1e+07 0.997265544334464 0.713426740843082 0.1848665 0.0099124
0.1 0.001 A7 1000 0.05 10000 1e+07 0.998574747267651 0.174985069132954 0.1813435 0.0019264
0.1 0.05 A7 1000 0.1 500 5e+05 0.926750567649018 0.85674977683601 0.165326 0.0991252
0.1 0.01 A7 1000 0.1 500 5e+05 0.959349586301609 0.428076179967046 0.17454 0.0205541
0.1 0.005 A7 1000 0.1 500 5e+05 0.964268406893578 0.000479968153738801 0.1556645 0.00957303
0.1 0.001 A7 1000 0.1 500 5e+05 0.960396053924856 0.0215382228661561 0.186421 0.0037132
0.1 0.05 A7 1000 0.1 1000 1e+06 0.976145416376286 0.939413635676261 0.210138 0.11157
0.1 0.01 A7 1000 0.1 1000 1e+06 0.979065196819107 0.607440803642773 0.16699 0.0196144
0.1 0.005 A7 1000 0.1 1000 1e+06 0.981488476493082 0.0849666393006214 0.1832495 0.00606461
0.1 0.001 A7 1000 0.1 1000 1e+06 0.984176977236048 0.000662162791410576 0.203354 0.00277903
0.1 0.05 A7 1000 0.1 5000 5e+06 0.995756736419148 0.989410563463616 0.181607 0.102805
0.1 0.01 A7 1000 0.1 5000 5e+06 0.996274525933752 0.917801668946516 0.1741135 0.0187653
